installment,grade,home_ownership,loan_status
326.31,C,OWN,Does not meet the credit policy. Status:Charged Off
72.64,D,OWN,Does not meet the credit policy. Status:Charged Off
347.77,E,RENT,Does not meet the credit policy. Status:Charged Off
250.92,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
163.98,B,RENT,Does not meet the credit policy. Status:Fully Paid
115.34,C,RENT,Does not meet the credit policy. Status:Fully Paid
199.35,F,OWN,Does not meet the credit policy. Status:Charged Off
259.57,B,RENT,Does not meet the credit policy. Status:Charged Off
219.88,B,RENT,Does not meet the credit policy. Status:Fully Paid
268.27,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
119.59,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
420.61,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
300.84,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
260.97,B,RENT,Does not meet the credit policy. Status:Fully Paid
247.56,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
121.69,D,RENT,Does not meet the credit policy. Status:Fully Paid
280.4,F,MORTGAGE,Does not meet the credit policy. Status:Charged Off
130.59,G,RENT,Does not meet the credit policy. Status:Charged Off
247.68,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
215.11,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
372.13,C,MORTGAGE,Does not meet the credit policy. Status:Charged Off
297.08,E,RENT,Does not meet the credit policy. Status:Charged Off
180.59,E,RENT,Does not meet the credit policy. Status:Fully Paid
178.25,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
77.76,C,RENT,Does not meet the credit policy. Status:Fully Paid
105.4,D,RENT,Does not meet the credit policy. Status:Fully Paid
70.27,D,RENT,Does not meet the credit policy. Status:Charged Off
69.91,D,RENT,Does not meet the credit policy. Status:Fully Paid
294.57,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
196.21,E,RENT,Does not meet the credit policy. Status:Fully Paid
312.5,E,OWN,Does not meet the credit policy. Status:Fully Paid
85.07,G,RENT,Does not meet the credit policy. Status:Fully Paid
128.03,E,RENT,Does not meet the credit policy. Status:Charged Off
208.61,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
486.76,D,RENT,Does not meet the credit policy. Status:Fully Paid
99.03,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
118.83,E,RENT,Does not meet the credit policy. Status:Fully Paid
433.41,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
122.79,E,RENT,Does not meet the credit policy. Status:Charged Off
98.24,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
457.85,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
428.64,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
360.3,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
208.78,B,RENT,Does not meet the credit policy. Status:Charged Off
202.98,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
326.21,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
207.18,C,RENT,Does not meet the credit policy. Status:Fully Paid
155.78,F,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
347.69,D,RENT,Does not meet the credit policy. Status:Fully Paid
187.93,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
381.25,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
87.59,A,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
339.26,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
71.63,C,RENT,Does not meet the credit policy. Status:Fully Paid
411.42,C,RENT,Does not meet the credit policy. Status:Charged Off
125.13,A,MORTGAGE,Does not meet the credit policy. Status:Charged Off
149.73,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
161.93,B,RENT,Does not meet the credit policy. Status:Fully Paid
144.96,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
206.79,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
289.91,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
181.74,F,OWN,Does not meet the credit policy. Status:Charged Off
220.5,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
253.56,E,OWN,Does not meet the credit policy. Status:Charged Off
57.52,D,RENT,Does not meet the credit policy. Status:Fully Paid
173.23,D,RENT,Does not meet the credit policy. Status:Charged Off
88.45,E,RENT,Does not meet the credit policy. Status:Fully Paid
194.85,D,RENT,Does not meet the credit policy. Status:Fully Paid
198.13,E,RENT,Does not meet the credit policy. Status:Charged Off
350.69,D,RENT,Does not meet the credit policy. Status:Charged Off
216.62,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
296.19,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
152.67,C,RENT,Does not meet the credit policy. Status:Fully Paid
240.67,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
409.26,C,RENT,Does not meet the credit policy. Status:Charged Off
152.14,E,RENT,Does not meet the credit policy. Status:Charged Off
135.47,A,RENT,Does not meet the credit policy. Status:Fully Paid
623.63,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
228.1,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
197.46,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
282.91,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
327.34,B,RENT,Does not meet the credit policy. Status:Fully Paid
692.92,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
168.05,D,RENT,Does not meet the credit policy. Status:Charged Off
522.41,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
629.33,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
214.67,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
822.74,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
95.5,C,MORTGAGE,Does not meet the credit policy. Status:Charged Off
339.25,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
37.54,A,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
510.32,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
843.63,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
107.8,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
171.43,C,RENT,Does not meet the credit policy. Status:Fully Paid
599.12,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
187.58,C,RENT,Does not meet the credit policy. Status:Fully Paid
445.7,C,RENT,Does not meet the credit policy. Status:Charged Off
322.17,D,RENT,Does not meet the credit policy. Status:Charged Off
351.94,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
916.95,F,MORTGAGE,Does not meet the credit policy. Status:Charged Off
135.7,C,RENT,Does not meet the credit policy. Status:Fully Paid
130.24,B,RENT,Does not meet the credit policy. Status:Fully Paid
682.08,C,RENT,Does not meet the credit policy. Status:Fully Paid
329.12,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
228.76,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
40.71,C,RENT,Does not meet the credit policy. Status:Fully Paid
173.24,D,RENT,Does not meet the credit policy. Status:Fully Paid
203.55,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
115.96,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
857.53,F,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
84.37,C,RENT,Does not meet the credit policy. Status:Fully Paid
82.72,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
527.91,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
148.59,E,RENT,Does not meet the credit policy. Status:Charged Off
323.96,C,MORTGAGE,Does not meet the credit policy. Status:Charged Off
506.18,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
103.4,D,RENT,Does not meet the credit policy. Status:Charged Off
514.27,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
563.11,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
238.73,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
268.53,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
719.97,C,RENT,Does not meet the credit policy. Status:Fully Paid
214.83,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
432.11,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
350.11,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
330.49,B,RENT,Does not meet the credit policy. Status:Fully Paid
682.08,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
398.44,D,RENT,Does not meet the credit policy. Status:Fully Paid
342.85,C,MORTGAGE,Does not meet the credit policy. Status:Charged Off
116.59,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
69.66,D,RENT,Does not meet the credit policy. Status:Charged Off
155.1,D,OWN,Does not meet the credit policy. Status:Fully Paid
407.09,C,RENT,Does not meet the credit policy. Status:Charged Off
177.81,E,RENT,Does not meet the credit policy. Status:Fully Paid
278.63,D,RENT,Does not meet the credit policy. Status:Fully Paid
296.44,F,RENT,Does not meet the credit policy. Status:Charged Off
286.48,C,RENT,Does not meet the credit policy. Status:Fully Paid
364.69,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
65.83,B,RENT,Does not meet the credit policy. Status:Fully Paid
857.11,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
332.61,D,RENT,Does not meet the credit policy. Status:Charged Off
208.97,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
222.72,C,RENT,Does not meet the credit policy. Status:Fully Paid
202.47,C,RENT,Does not meet the credit policy. Status:Fully Paid
482.51,D,RENT,Does not meet the credit policy. Status:Fully Paid
503.5,C,RENT,Does not meet the credit policy. Status:Fully Paid
337.45,C,RENT,Does not meet the credit policy. Status:Fully Paid
69.66,D,RENT,Does not meet the credit policy. Status:Charged Off
87.08,D,RENT,Does not meet the credit policy. Status:Fully Paid
274.52,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
318.19,G,RENT,Does not meet the credit policy. Status:Charged Off
51.43,C,RENT,Does not meet the credit policy. Status:Fully Paid
337.45,C,RENT,Does not meet the credit policy. Status:Fully Paid
180.59,E,RENT,Does not meet the credit policy. Status:Fully Paid
692.93,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
752.3,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
174.15,D,OWN,Does not meet the credit policy. Status:Charged Off
516.98,D,OWN,Does not meet the credit policy. Status:Fully Paid
261.53,C,RENT,Does not meet the credit policy. Status:Charged Off
97.16,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
280.09,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
926.37,F,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
195.04,D,RENT,Does not meet the credit policy. Status:Fully Paid
167.84,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
186.59,C,OWN,Does not meet the credit policy. Status:Fully Paid
261.89,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
425.56,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
131.65,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
545.67,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
171.43,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
140.98,C,RENT,Does not meet the credit policy. Status:Fully Paid
516.98,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
409.25,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
731.4,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
360.76,B,RENT,Does not meet the credit policy. Status:Fully Paid
284.5,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
506.18,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
100.7,C,RENT,Does not meet the credit policy. Status:Charged Off
204.63,C,RENT,Does not meet the credit policy. Status:Fully Paid
827.16,D,RENT,Does not meet the credit policy. Status:Fully Paid
208.97,D,RENT,Does not meet the credit policy. Status:Fully Paid
542.79,C,RENT,Does not meet the credit policy. Status:Charged Off
350.11,D,RENT,Does not meet the credit policy. Status:Charged Off
344.65,D,OWN,Does not meet the credit policy. Status:Fully Paid
161.93,B,RENT,Does not meet the credit policy. Status:Fully Paid
809.88,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
809.88,C,RENT,Does not meet the credit policy. Status:Charged Off
161.93,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
68.21,C,RENT,Does not meet the credit policy. Status:Fully Paid
593.68,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
443.48,D,OWN,Does not meet the credit policy. Status:Fully Paid
119.37,C,OWN,Does not meet the credit policy. Status:Fully Paid
528.36,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
207.88,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
294.62,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
105.04,D,RENT,Does not meet the credit policy. Status:Fully Paid
81.84,B,RENT,Does not meet the credit policy. Status:Fully Paid
350.34,A,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
175.97,D,RENT,Does not meet the credit policy. Status:Charged Off
134.98,C,RENT,Does not meet the credit policy. Status:Fully Paid
171.43,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
402.24,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
368.61,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
531.14,D,RENT,Does not meet the credit policy. Status:Charged Off
671.33,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
778.15,F,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
161.12,C,OWN,Does not meet the credit policy. Status:Fully Paid
286.48,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
344.65,D,RENT,Does not meet the credit policy. Status:Fully Paid
870.71,D,RENT,Does not meet the credit policy. Status:Fully Paid
525.17,D,RENT,Does not meet the credit policy. Status:Charged Off
594.22,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
407.09,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
107.99,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
168.73,C,RENT,Does not meet the credit policy. Status:Charged Off
113.96,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
351.94,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
329.12,B,MORTGAGE,Does not meet the credit policy. Status:Charged Off
112.63,D,RENT,Does not meet the credit policy. Status:Charged Off
162.8,B,RENT,Does not meet the credit policy. Status:Fully Paid
718.64,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
136.42,C,RENT,Does not meet the credit policy. Status:Fully Paid
122.36,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
348.29,D,MORTGAGE,Does not meet the credit policy. Status:Charged Off
87.08,D,RENT,Does not meet the credit policy. Status:Fully Paid
426.74,E,RENT,Does not meet the credit policy. Status:Charged Off
394.94,B,RENT,Does not meet the credit policy. Status:Fully Paid
506.18,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
227.92,B,RENT,Does not meet the credit policy. Status:Fully Paid
568.99,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
134.98,C,RENT,Does not meet the credit policy. Status:Fully Paid
516.98,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
889.05,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
195.36,B,RENT,Does not meet the credit policy. Status:Fully Paid
208.97,D,RENT,Does not meet the credit policy. Status:Fully Paid
268.53,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
912.27,F,RENT,Does not meet the credit policy. Status:Fully Paid
177.81,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
335.67,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
437.9,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
814,B,RENT,Does not meet the credit policy. Status:Fully Paid
339.25,C,RENT,Does not meet the credit policy. Status:Fully Paid
604.55,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
839.16,C,RENT,Does not meet the credit policy. Status:Fully Paid
103.94,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
